TIME,PSF_FLUX_NORM,PSF_EFLUX,X_POSITION,Y_POSITION,DQUALITY
2286.395324699,1.003502621018785,0.0471646231878828,540.1727,156.2456,0
2286.402269271,0.9943148993052192,0.0467328002673453,540.1714,156.2449,0
2286.409213842,0.9849834630166194,0.0462942227617811,540.1729,156.2465,0
2286.416158414,0.9907084407188336,0.0465632967137851,540.1701,156.2458,0
2286.423102985,0.9841426269276222,0.0462547034655982,540.1715,156.2422,0
2286.430047556,0.9957933074794136,0.0468022854515324,540.1718,156.2482,0
2286.436992127,0.9782979943150828,0.0459800057328088,540.1731,156.2452,0
2286.443936698,0.9800523066079458,0.0460624584105734,540.1714,156.2445,0
2286.450881269,0.9856652080980576,0.0463262647806087,540.172,156.2459,0
2286.45782584,0.9846092401869012,0.0462766342887843,540.1718,156.2451,0
2286.464770411,0.9775600730077952,0.0459453234313663,540.1728,156.2463,0
2286.471714982,0.9812505905951352,0.0461187777579713,540.1698,156.2459,0
2286.478659553,0.999828322815601,0.0469919311723332,540.1723,156.2455,0
2286.485604124,1.011673567576686,0.0475486576761042,540.1708,156.2451,0
2286.492548694,1.0098482266000792,0.0474628666502037,540.1748,156.2455,0
2286.499493265,1.012798671828942,0.0476015375759602,540.1727,156.2454,0
2286.506437836,0.9990039724103704,0.0469531867032874,540.1729,156.2461,0
2286.513382406,0.972239064800325,0.0456952360456152,540.1736,156.2449,0
2286.520326977,0.9789850575903128,0.0460122977067447,540.1708,156.246,0
2286.527271547,0.9619806383591416,0.0452130900028796,540.1712,156.2454,0
2286.534216118,0.9617754587276,0.0452034465601972,540.1734,156.2448,0
2286.541160688,0.9544628365462088,0.0448597533176718,540.1705,156.2464,0
2286.548105259,0.9690599009905122,0.045545815346554,540.1746,156.245,0
2286.555049829,0.9917436379407492,0.0466119509832152,540.1717,156.2442,0
2286.561994399,0.975574327341738,0.0458519933850616,540.1723,156.2453,0
2286.568938969,0.9982758827146724,0.0469189664875896,540.1717,156.2465,0
2286.575883539,1.0066273619864623,0.0473114860133637,540.1713,156.2455,0
2286.58282811,1.0050082414369794,0.047235387347538,540.1723,156.2461,0
2286.58977268,1.0081292025079278,0.0473820725178726,540.1712,156.2442,0
2286.59671725,1.014714296201081,0.0476915719214508,540.1721,156.2434,0
2286.60366182,1.0225004672701865,0.0480575219616987,540.1713,156.2458,0
2286.610606389,0.9935852579317084,0.0466985071227902,540.1715,156.2438,0
2286.617550959,1.001891045667051,0.0470888791463513,540.1722,156.2466,0
2286.624495529,1.0020000960120032,0.0470940045125641,540.1696,156.2445,0
2286.631440099,0.9788013668379156,0.046003664241382,540.1713,156.245,0
2286.638384668,0.99565052515065,0.0467955746820805,540.1721,156.2452,0
2286.645329238,0.982731867041696,0.0461883977509597,540.1711,156.2448,0
2286.652273808,0.994571309971003,0.0467448515686371,540.1713,156.2453,0
2286.659218377,0.9773993528631062,0.0459377695845659,540.1703,156.2455,0
2286.666162947,0.9923224187738202,0.0466391536823695,540.1713,156.2469,0
2286.673107516,0.9901126452411728,0.0465352943263351,540.1723,156.2435,0
2286.680052085,0.9884814487686444,0.0464586280921262,540.17,156.2444,0
2286.686996655,1.003505865176839,0.0471647756633114,540.171,156.245,0
2286.693941224,1.014270455410729,0.0476707114043042,540.1713,156.2434,0
2286.700885793,0.9942184979358136,0.0467282694029832,540.1693,156.2448,0
2286.707830362,0.9967595724830898,0.0468476999067052,540.1725,156.2443,0
2286.714774932,0.988357438446771,0.0464527996069982,540.1711,156.2462,0
2286.721719501,0.9931909901483597,0.0466799765369729,540.1717,156.2448,0
2286.72866407,0.9726084964855388,0.0457125993348203,540.1711,156.2458,0
2286.735608639,0.949801884973459,0.0446406885937525,540.1705,156.2445,0
2286.742553207,0.9551062503235644,0.0448899937652075,540.1703,156.2451,0
2286.749497776,0.943601588113504,0.0443492746413346,540.1719,156.2446,0
2286.756442345,0.9584145343013644,0.0450454831121641,540.1712,156.244,0
2286.763386914,0.964474307775359,0.0453302924654418,540.1712,156.2442,0
2286.770331483,0.9972520440455906,0.0468708460701427,540.1702,156.2457,0
2286.777276051,1.0109697365398091,0.047515577617371,540.1702,156.243,0
2286.78422062,0.997656901322339,0.0468898743621499,540.1693,156.2453,0
2286.791165188,1.0212028240679554,0.0479965327311939,540.1716,156.2442,0
2286.798109757,1.0180247278314247,0.0478471622080769,540.1692,156.2449,0
2286.832832599,0.9947128931091478,0.0467515059761299,540.171,156.2441,0
2286.839777167,1.0009908304314843,0.0470465690302797,540.1716,156.245,0
2286.846721735,0.9900283593733225,0.0465313328905461,540.1696,156.2423,0
2286.853666303,0.9794081444319414,0.0460321827883012,540.1718,156.2477,0
2286.860610871,0.9907398851483628,0.046564774601973,540.1718,156.2452,0
2286.867555439,0.983002746267436,0.0462011290745694,540.171,156.2452,0
