TIME	PSF_FLUX_NORM	PSF_EFLUX	X_POSITION	Y_POSITION	DQUALITY
2296.964903615	1.0025535684680111	0.047120017717996523	540.1514	156.2667	0
2296.971848126	0.9804723779371165	0.04608220176304448	540.1524	156.2672	0
2296.978792637	0.9803099600700429	0.04607456812329202	540.1518	156.2666	0
2296.985737149	0.9880059116180699	0.046436277846049284	540.151	156.2656	0
2296.99268166	0.9976240704267647	0.04688833131005794	540.1512	156.2667	0
2296.999626171	1.0014464955964957	0.0470679852930353	540.1511	156.2676	0
2297.006570682	0.9951118161041291	0.04677025535689407	540.1525	156.2658	0
2297.013515193	1.0147694756809078	0.04769416535700267	540.1532	156.2662	0
2297.020459704	1.0079723503234488	0.04737470046520209	540.1532	156.2692	0
2297.027404215	1.019192856745874	0.04790206426705607	540.1509	156.2653	0
2297.034348725	1.0146521013817782	0.047688648764943574	540.1516	156.2669	0
2297.041293236	1.027866394173717	0.048309720526164696	540.1527	156.2663	0
2297.048237747	1.0320813520128282	0.04850782354460293	540.1517	156.267	0
2297.055182258	1.022317462448097	0.04804892073506056	540.1527	156.2669	0
2297.062126769	1.022097530876283	0.0480385839511853	540.1521	156.2676	0
2297.069071279	1.0340885636681993	0.04860216249240537	540.1526	156.2677	0
2297.07601579	1.007975432538785	0.0473748453293229	540.1511	156.2675	0
2297.0829603	1.0127416966621428	0.04759885974312071	540.15	156.2656	0
2297.089904811	0.9997601158631875	0.04698872544556981	540.1502	156.2654	0
2297.096849321	1.0239745603403183	0.04812680433599496	540.1518	156.2685	0
2297.103793831	0.9974204014981329	0.04687875887041225	540.1522	156.2667	0
2297.110738342	0.9988190736807697	0.04694449646299618	540.1515	156.2641	0
2297.117682852	1.0157722477388138	0.04774129564372425	540.1529	156.2692	0
2297.124627362	1.006474275320076	0.04730429094004357	540.1518	156.2664	0
2297.131571872	1.023021495592622	0.048082010292853236	540.1519	156.2656	0
2297.138516383	1.022187559645532	0.04804281530334001	540.1519	156.2684	0
2297.145460893	1.022095092689743	0.048038469356417916	540.1503	156.2676	0
2297.152405403	0.9973547379768826	0.04687567268491348	540.1513	156.2658	0
2297.159349913	1.0093111596567323	0.04743762450386642	540.1515	156.267	0
2297.166294423	0.9982867965989304	0.04691947944014973	540.1525	156.2668	0
2297.173238933	0.9979474186847813	0.046903528678184724	540.1508	156.2642	0
2297.180183443	1.0219646627925318	0.048032339151249	540.151	156.2665	0
2297.187127952	1.0149756308598643	0.04770385465041362	540.1519	156.2681	0
2297.194072462	1.0031324676899434	0.047147225981427336	540.1504	156.267	0
2297.201016972	1.0171079178055185	0.04780407213685937	540.1522	156.2677	0
2297.207961482	1.028871456938319	0.048356958476101	540.152	156.2654	0
2297.214905991	1.0323104391929507	0.04851859064206868	540.1504	156.2668	0
2297.221850501	1.0367019779697584	0.04872499296457864	540.1521	156.2675	0
2297.22879501	1.0287645229453226	0.048351932578430165	540.1513	156.2651	0
2297.23573952	1.020505935803473	0.04796377898276323	540.1505	156.2661	0
2297.242684029	1.0508490964441664	0.04938990753287582	540.1514	156.2663	0
2297.249628539	1.0430686752325058	0.049024227735927774	540.1514	156.2672	0
2297.256573048	1.0461024401710086	0.04916681468803741	540.1509	156.2659	0
2297.263517557	1.034205985998715	0.0486076813419396	540.1516	156.2662	0
2297.270462067	1.0363342874085106	0.0487077115082	540.1529	156.266	0
2297.277406576	1.0131720560258042	0.0476190866332128	540.1505	156.2671	0
2297.284351085	1.0053983847061005	0.04725372408118673	540.1513	156.2665	0
2297.291295594	0.9922325163344056	0.04663492826771706	540.152	156.2656	0
2297.298240103	1.0094844166313768	0.04744576758167471	540.151	156.268	0
2297.305184612	0.9747742117691689	0.04581438795315094	540.1528	156.2663	0
2297.312129121	1.033213155281031	0.04856101829820846	540.1518	156.2656	0
2297.31907363	1.0013158693780824	0.04706184586076987	540.1511	156.267	0
2297.326018139	0.9984241084233809	0.0469259330958989	540.1519	156.2658	0
2297.332962648	0.9883618261535536	0.04645300582921702	540.1505	156.2663	0
2297.339907156	1.0111798136814805	0.04752545124302958	540.1507	156.2679	0
2297.346851665	0.9975065661658827	0.04688280860979649	540.1522	156.267	0
2297.353796174	0.9995893012124242	0.046980697156983935	540.1504	156.2656	0
2297.360740682	1.0083290308113113	0.04739146444813163	540.1516	156.2674	0
2297.367685191	1.0105897548716678	0.04749771847896839	540.1517	156.2648	0
2297.374629699	0.9891329450408123	0.04648924841691818	540.1498	156.2658	0
2297.381574208	1.009259976631197	0.04743521890166626	540.1514	156.2677	0
2297.388518716	1.0151899251993286	0.047713926484368445	540.1502	156.266	0
2297.395463225	1.002340104363605	0.04710998490508944	540.1519	156.2664	0
2297.402407733	1.0130232549772311	0.04761209298392986	540.151	156.2655	0
2297.409352241	1.0172401731902205	0.047810288139940364	540.1524	156.2655	0
2297.41629675	1.0247605713190595	0.048163746851995794	540.1493	156.2645	0
2297.423241258	1.012427681840338	0.04758410104649588	540.1504	156.2659	0
2297.430185766	1.0239780215775567	0.048126967014145164	540.1518	156.2667	0
2297.437130274	1.03924460620034	0.04884449649141598	540.1505	156.2662	0
2297.444074782	1.0319953469323953	0.04850378130582258	540.1515	156.2666	0
2297.45101929	1.028392913078071	0.04833446691466933	540.1528	156.2669	0
2297.457963798	1.0277255727404533	0.04830310191880131	540.151	156.2651	0
2297.464908306	1.0397900258097794	0.04887013121305963	540.151	156.2664	0
2297.471852814	1.03586429363712	0.04868562180094464	540.1511	156.2661	0
2297.478797322	1.020874479447491	0.04798110053403208	540.1499	156.2663	0
2297.485741829	1.014473678079998	0.04768026286975991	540.1514	156.2668	0
2297.492686337	1.0022953214481416	0.047107880108062654	540.151	156.2659	0
2297.499630845	0.992427785991111	0.04664410594158222	540.1514	156.2642	0
2297.506575352	0.9950023149024089	0.046765108800413215	540.1509	156.2655	0
2297.51351986	0.9852030397555586	0.04630454286851125	540.1506	156.267	0
2297.520464367	0.9953869236631676	0.04678318541216888	540.1497	156.2655	0
2297.527408875	0.9974217059916929	0.04687882018160956	540.1499	156.2667	0
2297.534353382	0.9876743224864039	0.04642069315686098	540.151	156.2632	0
2297.54129789	0.9889077652698139	0.04647866496768126	540.1502	156.266	0
2297.548242397	0.9864018250996991	0.046360885779685855	540.1514	156.2661	0
2297.555186904	0.9896352478001968	0.04651285664660925	540.1514	156.2651	0
2297.562131411	0.9820206927073647	0.04615497255724614	540.1507	156.2668	0
2297.569075919	0.9866826490610667	0.04637408450587013	540.1498	156.2649	0
2297.576020426	1.0001480652141195	0.047006959065063615	540.1504	156.2652	0
2297.582964933	0.9936544621582466	0.04670175972143759	540.1516	156.2649	0
2297.58990944	0.996301167283843	0.04682615486234062	540.1491	156.2665	0
2297.596853947	1.013419561860572	0.04763071940744688	540.1506	156.2638	0
2297.603798454	1.0157109235786907	0.04773841340819847	540.1506	156.265	0
2297.610742961	1.0229425297037436	0.04807829889607595	540.1496	156.2649	0
2297.617687467	1.0191478183714753	0.04789994746345934	540.1503	156.2646	0
2297.624631974	1.0118595784345517	0.047557400186423925	540.1501	156.2667	0
2297.631576481	1.0093355529168297	0.047438770987091	540.1506	156.2658	0
2297.638520988	1.0042115107244556	0.047197941004049414	540.1496	156.2649	0
2297.645465494	1.003295155323311	0.04715487230019561	540.1516	156.2647	0
2297.652410001	1.041749314006591	0.04896221775830978	540.1502	156.2642	0
2297.659354507	1.0430954022963312	0.04902548390792757	540.1507	156.2651	0
2297.666299014	1.0207471385564282	0.047975115512152125	540.1504	156.2658	0
2297.67324352	1.0302477320225736	0.04842164340506096	540.1498	156.2648	0
2297.680188027	1.031707935893319	0.048490272986985994	540.1504	156.2659	0
2297.687132533	1.0333889162379242	0.04856927906318244	540.1513	156.2661	0
2297.694077039	1.0204690257845455	0.04796204421187364	540.15	156.2649	0
2297.701021545	1.0096957009661982	0.04745569794541132	540.1515	156.265	0
2297.707966052	1.008408289641425	0.047395189613146975	540.1475	156.2642	0
2297.714910558	1.0096780783009618	0.0474548696801452	540.1512	156.2656	0
2297.721855064	1.0035535582856197	0.047167017239424125	540.1501	156.2646	0
2297.72879957	1.0030666775634678	0.04714413384548299	540.1499	156.2654	0
2297.735744076	1.0090276033915089	0.047424297359400916	540.1502	156.2651	0
2297.742688582	0.9732305993866079	0.04574183817117057	540.1492	156.2641	0
2297.749633088	0.9941358677819196	0.04672438578575022	540.1515	156.2665	0
2297.756577594	0.9778409915707436	0.04595852660382495	540.1495	156.2657	0
2297.7635221	0.9817748511431059	0.046143418003725976	540.1486	156.2653	0
2297.770466605	1.009168669809139	0.04743092748102954	540.1487	156.2639	0
2297.777411111	0.9971696577226624	0.04686697391296513	540.1505	156.264	0
2297.784355617	1.0195933896719103	0.04792088931457978	540.15	156.2672	0
2297.791300122	1.0115167415478479	0.04754128685274885	540.1508	156.265	0
2297.798244628	1.007323558812822	0.04734420726420263	540.15	156.2642	0
2297.805189133	1.0266211405065542	0.04825119360380804	540.1499	156.2658	0
2297.812133639	1.0168162616440277	0.0477903642972693	540.1485	156.2638	0
2297.819078144	1.028984818162516	0.048362286453638256	540.149	156.2654	0
2297.826022649	1.0210735049058557	0.04799045473057522	540.1509	156.266	0
2297.832967155	1.0103044808323736	0.04748431059912156	540.1502	156.2645	0
2297.83991166	1.023649425771574	0.04811152301126398	540.1507	156.2665	0
2297.846856165	1.0315956808683864	0.04848499700081416	540.1489	156.2624	0
2297.85380067	1.0115330360877584	0.047542052696124645	540.1502	156.2664	0
2297.860745176	1.0022277585148045	0.04710470465019581	540.15	156.2638	0
2297.86768968	0.998932849925299	0.04694984394648905	540.1496	156.2642	0
2297.874634186	0.9963016169224119	0.04682617599535336	540.1488	156.2662	0
2297.88157869	0.9886505382681047	0.04646657529860092	540.1511	156.2648	0
2297.888523195	0.9948622757732544	0.04675852696134296	540.1482	156.2633	0
2297.8954677	1.0008862318330027	0.04704165289615113	540.1496	156.2656	0
2297.902412205	0.99651168404634	0.046836049150177986	540.1481	156.2637	0
2297.90935671	0.9826532777901598	0.04618470405613751	540.1483	156.2655	0
2297.916301215	0.9871131628865372	0.04639431865566725	540.1489	156.2628	0
2297.923245719	0.9871774338410275	0.04639733939052829	540.15	156.265	0
2297.930190224	0.9850914533437158	0.046299298307154645	540.1497	156.2646	0
2297.937134729	0.9912583236735536	0.04658914121265702	540.1487	156.2644	0
2297.944079233	1.000997145786005	0.04704686585194223	540.1499	156.2641	0
2297.951023737	0.9816481741640508	0.04613746418571039	540.1478	156.263	0
2297.957968242	0.9625740096109535	0.04524097845171481	540.1488	156.2651	0
2297.964912746	0.9794493427545521	0.04603411910946395	540.1489	156.263	0
2297.971857251	0.9812174229711974	0.04611721887964628	540.1493	156.2678	0
2297.978801755	0.9970986015419626	0.04686363427247224	540.148	156.2646	0
2297.985746259	0.9980224879598533	0.0469070569341131	540.1501	156.2641	0
2297.992690763	0.9982012264835994	0.046915457644729174	540.1495	156.2651	0
2297.999635267	1.0088412211254854	0.04741553739289781	540.1487	156.2651	0
2298.006579771	1.0276234334202026	0.04829830137074952	540.1485	156.2646	0
2298.013524275	1.0176941337642778	0.04783162428692105	540.1486	156.2628	0
2298.020468779	1.0189709038513501	0.047891632481013455	540.1493	156.2655	0
2298.027413283	1.0187099291282702	0.0478793666690287	540.1489	156.2635	0
2298.034357787	1.0085904581050615	0.04740375153093789	540.1474	156.262	0
2298.041302291	1.014400949733175	0.04767684463745922	540.1497	156.2645	0
2298.048246795	1.0021745347952506	0.04710220313537678	540.1502	156.2647	0
2298.055191298	0.9991903318189621	0.04696194559549122	540.1489	156.2645	0
